Estacion,Agrupacion,Fecha inicial,Fecha final,Parametro,Dias buenos,Dias aceptables,Dias malos,Dias muy malos,Dias extremadamente malos,Dias insuficientes
UTP : Universidad Tecnologica de Puebla,2018-6,01/06/2018,30/06/2018,O3,26,14,6,3,1,0
UTP : Universidad Tecnologica de Puebla,2018-7,01/07/2018,31/07/2018,O3,26,14,11,1,0,3
UTP : Universidad Tecnologica de Puebla,2018-8,01/08/2018,31/08/2018,O3,26,26,5,0,0,0
UTP : Universidad Tecnologica de Puebla,2018-9,01/09/2018,30/09/2018,O3,26,24,6,0,0,0
UTP : Universidad Tecnologica de Puebla,2018-10,01/10/2018,31/10/2018,O3,26,29,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2018-11,01/11/2018,30/11/2018,O3,26,22,5,0,0,0
UTP : Universidad Tecnologica de Puebla,2018-12,01/12/2018,31/12/2018,O3,26,27,4,0,0,0
VEL : Velodromo,2018-1,01/01/2018,31/01/2018,O3,26,17,11,0,0,0
VEL : Velodromo,2018-2,01/01/2018,28/02/2018,O3,26,19,9,0,0,0
VEL : Velodromo,2018-3,01/03/2018,31/03/2018,O3,26,18,11,0,0,0
VEL : Velodromo,2018-3,01/04/2018,31/03/2018,O3,26,6,24,0,0,0
VEL : Velodromo,2018-5,01/05/2018,31/05/2018,O3,26,5,26,0,0,0
VEL : Velodromo,2018-6,01/06/2018,30/06/2018,O3,26,26,4,0,0,0
VEL : Velodromo,2018-7,01/07/2018,31/07/2018,O3,26,17,14,0,0,0
VEL : Velodromo,2018-8,01/08/2018,31/08/2018,O3,26,27,4,0,0,0
VEL : Velodromo,2018-9,01/09/2018,30/09/2018,O3,26,25,5,0,0,0
VEL : Velodromo,2018-10,01/10/2018,31/10/2018,O3,26,29,2,0,0,0
VEL : Velodromo,2018-11,01/11/2018,30/11/2018,O3,26,21,3,0,0,0
VEL : Velodromo,2018-12,01/12/2018,31/12/2018,O3,26,25,6,0,0,0
Agregado,2018-1,01/01/2018,31/01/2018,O3,26,3,19,8,1,0
Agregado,2018-2,01/02/2018,28/02/2018,O3,26,5,12,11,0,0
Agregado,2018-3,01/03/2018,31/03/2018,O3,26,0,20,11,0,0
Agregado,2018-4,01/04/2018,31/03/2018,O3,26,0,8,17,5,0
Agregado,2018-5,01/05/2018,31/05/2018,O3,26,0,3,18,2,0
Agregado,2018-6,01/06/2018,30/06/2018,O3,26,12,12,5,1,0
Agregado,2018-7,01/07/2018,31/07/2018,O3,26,5,21,5,0,3
Agregado,2018-8,01/07/2018,31/08/2018,O3,26,5,23,3,0,0
Agregado,2018-9,01/09/2018,30/09/2018,O3,26,1,18,11,0,3
Agregado,2018-10,01/10/2018,31/10/2018,O3,26,12,13,6,0,0
Agregado,2018-11,01/11/2018,30/11/2018,O3,26,17,11,2,0,0
Agregado,2018-12,01/12/2018,31/12/2018,O3,26,17,10,1,0,0
BINE : Benemerito Instituto Normal del Estado,2019-1,01/01/2019,31/01/2019,O3,26,19,11,1,0,0
BINE : Benemerito Instituto Normal del Estado,2019-2,01/02/2019,28/02/2019,O3,26,24,4,0,0,0
BINE : Benemerito Instituto Normal del Estado,2019-3,01/02/2019,31/03/2019,O3,26,11,0,1,0,0
BINE : Benemerito Instituto Normal del Estado,2019-4,01/04/2019,30/04/2019,O3,26,0,0,0,0,0
BINE : Benemerito Instituto Normal del Estado,2019-5,01/05/2019,31/05/2019,O3,26,0,2,2,0,0
BINE : Benemerito Instituto Normal del Estado,2019-6,01/06/2019,30/06/2019,O3,26,14,3,0,0,0
BINE : Benemerito Instituto Normal del Estado,2019-7,01/07/2019,31/07/2019,O3,26,21,9,1,0,3
BINE : Benemerito Instituto Normal del Estado,2019-8,01/08/2019,31/08/2019,O3,26,5,9,8,0,0
BINE : Benemerito Instituto Normal del Estado,2019-9,01/09/2019,30/09/2019,O3,26,5,14,5,1,0
BINE : Benemerito Instituto Normal del Estado,2019-10,01/10/2019,31/10/2019,O3,26,3,5,1,0,0
BINE : Benemerito Instituto Normal del Estado,2019-11,01/11/2019,30/11/2019,O3,26,5,3,6,1,0
BINE : Benemerito Instituto Normal del Estado,2019-11,01/12/2019,31/12/2019,O3,26,3,7,4,0,0
NIN : Las Ninfas,2019-1,01/01/2019,31/01/2019,O3,26,28,3,0,0,0
NIN : Las Ninfas,2019-1,01/02/2019,28/02/2019,O3,26,21,7,0,0,0
NIN : Las Ninfas,2019-3,01/03/2019,31/03/2019,O3,26,21,10,0,0,0
NIN : Las Ninfas,2019-4,01/04/2019,30/04/2019,O3,26,8,22,0,0,0
NIN : Las Ninfas,2019-5,01/04/2019,31/05/2019,O3,26,1,27,1,0,0
NIN : Las Ninfas,2019-6,01/04/2019,30/06/2019,O3,26,5,4,0,0,0
NIN : Las Ninfas,2019-7,01/07/2019,31/07/2019,O3,26,28,3,0,0,0
NIN : Las Ninfas,2019-7,01/08/2019,31/08/2019,O3,26,24,7,0,0,0
NIN : Las Ninfas,2019-9,01/09/2019,30/09/2019,O3,26,26,4,0,0,0
NIN : Las Ninfas,2019-10,01/10/2019,31/10/2019,O3,26,25,6,0,0,0
NIN : Las Ninfas,2019-11,01/11/2019,30/11/2019,O3,26,26,4,0,0,0
NIN : Las Ninfas,2019-12,01/12/2019,31/12/2019,O3,26,5,9,0,0,0
STA : Agua Santa,2019-1,01/01/2019,31/01/2019,O3,26,26,0,0,0,0
STA : Agua Santa,2019-2,01/02/2019,28/02/2019,O3,26,18,1,0,0,0
STA : Agua Santa,2019-3,01/03/2019,31/03/2019,O3,26,23,1,0,0,0
STA : Agua Santa,2019-4,01/04/2019,30/04/2019,O3,26,10,1,0,0,0
STA : Agua Santa,2019-5,01/05/2019,31/05/2019,O3,26,16,6,0,0,0
STA : Agua Santa,2019-6,01/06/2019,30/06/2019,O3,26,20,10,0,0,0
STA : Agua Santa,2019-7,01/07/2019,31/07/2019,O3,26,12,2,0,0,0
STA : Agua Santa,2019-8,01/08/2019,31/08/2019,O3,26,18,9,0,0,0
STA : Agua Santa,2019-9,01/09/2019,30/09/2019,O3,26,5,4,0,0,0
STA : Agua Santa,2019-10,01/10/2019,31/10/2019,O3,26,17,3,0,0,3
STA : Agua Santa,2019-11,01/11/2019,30/11/2019,O3,26,15,5,0,0,0
STA : Agua Santa,2019-12,01/12/2019,31/12/2019,O3,26,13,13,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-1,01/01/2019,31/01/2019,O3,26,28,3,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-2,01/02/2019,28/02/2019,O3,26,5,11,1,0,0
UTP : Universidad Tecnologica de Puebla,2019-3,01/03/2019,31/03/2019,O3,26,27,4,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-4,01/04/2019,30/04/2019,O3,26,20,7,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-5,01/05/2019,30/04/2019,O3,26,0,28,3,0,3
UTP : Universidad Tecnologica de Puebla,2019-6,01/06/2019,30/06/2019,O3,26,23,6,1,0,0
UTP : Universidad Tecnologica de Puebla,2019-7,01/07/2019,31/07/2019,O3,26,5,4,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-8,01/08/2019,31/08/2019,O3,26,15,7,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-9,01/09/2019,30/09/2019,O3,26,5,4,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-10,01/10/2019,31/10/2019,O3,26,23,4,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-11,01/11/2019,30/11/2019,O3,26,5,3,0,0,0
UTP : Universidad Tecnologica de Puebla,2019-12,01/12/2019,31/12/2019,O3,26,14,7,0,0,0
VEL : Velodromo,2019-1,01/01/2019,31/01/2019,O3,26,19,10,0,0,0
VEL : Velodromo,2019-1,01/02/2019,28/02/2019,O3,26,14,14,0,0,0
VEL : Velodromo,2019-3,01/03/2019,31/03/2019,O3,26,11,20,0,0,0
VEL : Velodromo,2019-4,01/04/2019,30/04/2019,O3,26,1,3,5,0,0
VEL : Velodromo,2019-5,01/05/2019,31/05/2019,O3,26,0,10,4,0,0
VEL : Velodromo,2019-6,01/06/2019,30/06/2019,O3,26,3,3,0,0,0
VEL : Velodromo,2019-7,01/07/2019,31/07/2019,O3,26,21,3,0,0,0
VEL : Velodromo,2019-8,01/08/2019,31/08/2019,O3,26,1,7,2,0,0
VEL : Velodromo,2019-8,01/09/2019,30/09/2019,O3,26,10,12,5,0,0
VEL : Velodromo,2019-10,01/10/2019,31/10/2019,O3,26,8,5,1,0,0
VEL : Velodromo,2019-11,01/11/2019,30/11/2019,O3,26,5,10,1,0,0
VEL : Velodromo,2019-12,01/12/2019,31/12/2019,O3,26,13,16,2,0,0
Agregado,2019-1,01/01/2019,31/01/2019,O3,26,17,13,1,0,0
Agregado,2019-2,01/02/2019,28/02/2019,O3,26,12,16,0,0,0
Agregado,2019-3,01/03/2019,31/03/2019,O3,26,11,20,0,0,0
Agregado,2019-4,01/04/2019,30/04/2019,O3,26,5,20,5,0,0
Agregado,2019-5,01/05/2019,31/05/2019,O3,26,5,25,6,0,0
Agregado,2019-6,01/06/2019,30/06/2019,O3,26,18,11,1,0,0
Agregado,2019-7,01/07/2019,31/07/2019,O3,26,11,19,1,0,0
Agregado,2019-8,01/08/2019,31/08/2019,O3,26,10,13,8,0,0
Agregado,2019-9,01/09/2019,30/09/2019,O3,26,6,16,7,1,0
Agregado,2019-10,01/10/2019,31/10/2019,O3,26,17,12,2,0,0
Agregado,2019-10,01/11/2019,30/11/2019,O3,26,5,18,6,1,3
Agregado,2019-12,01/12/2019,31/12/2019,O3,26,8,17,6,0,0
BINE : Benemerito Instituto Normal del Estado,2020-1,01/01/2020,31/01/2020,O3,26,9,16,1,0,0
BINE : Benemerito Instituto Normal del Estado,2020-2,01/02/2020,29/02/2020,O3,26,5,8,7,0,0
BINE : Benemerito Instituto Normal del Estado,2020-3,01/03/2020,31/03/2020,O3,26,0,12,18,1,0
BINE : Benemerito Instituto Normal del Estado,2020-4,01/04/2020,30/04/2020,O3,26,0,9,21,0,0
BINE : Benemerito Instituto Normal del Estado,2020-5,01/05/2020,31/05/2020,O3,26,1,3,21,2,0
BINE : Benemerito Instituto Normal del Estado,2020-6,01/06/2020,30/06/2020,O3,26,16,13,1,0,0
BINE : Benemerito Instituto Normal del Estado,2020-7,01/07/2020,31/07/2020,O3,26,14,16,1,0,0
BINE : Benemerito Instituto Normal del Estado,2020-8,01/08/2020,31/08/2020,O3,26,16,13,2,0,0
BINE : Benemerito Instituto Normal del Estado,2020-9,01/09/2020,30/09/2020,O3,26,16,10,1,0,0
BINE : Benemerito Instituto Normal del Estado,2020-10,01/10/2020,31/10/2020,O3,26,9,21,1,0,0
BINE : Benemerito Instituto Normal del Estado,2020-11,01/11/2020,30/11/2020,O3,26,7,6,1,0,0
BINE : Benemerito Instituto Normal del Estado,2020-12,01/12/2020,31/12/2020,O3,26,4,6,0,0,0
NIN : Las Ninfas,2020-1,01/01/2020,31/01/2020,O3,26,27,1,0,0,0
NIN : Las Ninfas,2020-2,01/01/2020,29/02/2020,O3,26,5,4,0,0,3
NIN : Las Ninfas,2020-3,01/03/2020,31/03/2020,O3,26,13,15,1,0,0
NIN : Las Ninfas,2020-4,01/04/2020,30/04/2020,O3,26,11,16,0,0,0
NIN : Las Ninfas,2020-5,01/05/2020,31/05/2020,O3,26,7,23,1,0,0
NIN : Las Ninfas,2020-6,01/06/2020,30/06/2020,O3,26,18,10,0,0,0
NIN : Las Ninfas,2020-7,01/07/2020,31/07/2020,O3,26,23,6,0,0,0
NIN : Las Ninfas,2020-8,01/08/2020,31/08/2020,O3,26,23,4,0,0,0
NIN : Las Ninfas,2020-9,01/09/2020,30/09/2020,O3,26,30,0,0,0,0
NIN : Las Ninfas,2020-10,01/10/2020,31/10/2020,O3,26,29,0,0,0,0
NIN : Las Ninfas,2020-11,01/11/2020,30/11/2020,O3,26,5,3,0,0,0
NIN : Las Ninfas,2020-12,01/12/2020,31/12/2020,O3,26,17,12,0,0,0
STA : Agua Santa,2020-1,01/01/2020,31/01/2020,O3,26,21,5,0,0,0
STA : Agua Santa,2020-2,01/01/2020,29/02/2020,O3,26,16,9,0,0,3
STA : Agua Santa,2020-3,01/03/2020,31/03/2020,O3,26,7,16,1,0,3
STA : Agua Santa,2020-4,01/04/2020,30/04/2020,O3,26,2,19,0,0,0
STA : Agua Santa,2020-5,01/05/2020,31/05/2020,O3,26,0,20,6,0,3
STA : Agua Santa,2020-6,01/06/2020,30/06/2020,O3,26,10,13,1,0,0
STA : Agua Santa,2020-7,01/07/2020,31/07/2020,O3,26,18,12,0,0,0
STA : Agua Santa,2020-8,01/08/2020,31/08/2020,O3,26,15,3,0,0,0
STA : Agua Santa,2020-9,01/09/2020,30/09/2020,O3,26,25,1,0,0,0
STA : Agua Santa,2020-10,01/10/2020,31/10/2020,O3,26,30,0,0,0,0
STA : Agua Santa,2020-11,01/11/2020,30/11/2020,O3,26,26,0,0,0,0
STA : Agua Santa,2020-12,01/12/2020,31/12/2020,O3,26,8,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-1,01/01/2020,31/01/2020,O3,26,24,3,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-2,01/02/2020,29/02/2020,O3,26,21,7,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-3,01/03/2020,31/03/2020,O3,26,12,19,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-4,01/04/2020,30/04/2020,O3,26,12,17,1,0,0
UTP : Universidad Tecnologica de Puebla,2020-5,01/05/2020,31/05/2020,O3,26,17,12,2,0,0
UTP : Universidad Tecnologica de Puebla,2020-6,01/06/2020,30/06/2020,O3,26,18,12,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-7,01/07/2020,31/07/2020,O3,26,26,5,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-8,01/08/2020,31/08/2020,O3,26,2,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-8,01/09/2020,30/09/2020,O3,26,0,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-10,01/10/2020,31/10/2020,O3,26,0,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-11,01/11/2020,30/11/2020,O3,26,3,3,0,0,0
UTP : Universidad Tecnologica de Puebla,2020-12,01/12/2020,31/12/2020,O3,26,22,6,0,0,0
VEL : Velodromo,2020-1,01/01/2020,31/01/2020,O3,26,11,3,0,0,0
VEL : Velodromo,2020-2,01/02/2020,29/02/2020,O3,26,9,5,2,0,3
VEL : Velodromo,2020-3,01/03/2020,31/03/2020,O3,26,3,15,7,0,0
VEL : Velodromo,2020-4,01/04/2020,30/04/2020,O3,26,1,20,3,0,0
VEL : Velodromo,2020-5,01/05/2020,31/05/2020,O3,26,3,21,7,0,0
VEL : Velodromo,2020-5,01/06/2020,30/06/2020,O3,26,13,17,0,0,0
VEL : Velodromo,2020-7,01/07/2020,31/07/2020,O3,26,9,21,1,0,3
VEL : Velodromo,2020-8,01/08/2020,31/08/2020,O3,26,18,12,1,0,0
VEL : Velodromo,2020-9,01/09/2020,30/09/2020,O3,26,17,13,0,0,0
VEL : Velodromo,2020-10,01/10/2020,31/10/2020,O3,26,9,16,1,0,0
VEL : Velodromo,2020-11,01/11/2020,30/11/2020,O3,26,14,15,1,0,0
VEL : Velodromo,2020-12,01/12/2020,31/12/2020,O3,26,20,11,0,0,0
Agregado,2020-1,01/01/2020,31/01/2020,O3,26,13,17,1,0,0
Agregado,2020-2,01/02/2020,29/02/2020,O3,26,13,9,7,0,0
Agregado,2020-3,01/03/2020,31/03/2020,O3,26,0,12,18,0,0
Agregado,2020-4,01/04/2020,30/04/2020,O3,26,0,9,21,0,0
Agregado,2020-5,01/05/2020,31/05/2020,O3,26,0,6,23,2,0
Agregado,2020-6,01/06/2020,30/06/2020,O3,26,11,17,2,0,0
Agregado,2020-7,01/07/2020,31/07/2020,O3,26,9,20,2,0,0
Agregado,2020-8,01/08/2020,31/08/2020,O3,26,15,13,3,0,0
Agregado,2020-9,01/09/2020,30/09/2020,O3,26,15,15,0,0,0
Agregado,2020-10,01/10/2020,31/10/2020,O3,26,9,21,1,0,3
Agregado,2020-11,01/11/2020,30/11/2020,O3,26,13,16,1,0,0
Agregado,2020-12,01/12/2020,31/12/2020,O3,26,18,13,0,0,0
Agregado,2021-1,01/01/2021,31/01/2021,O3,26,17,8,1,0,0
BINE : Benemerito Instituto Normal del Estado,2021-2,01/02/2021,28/02/2021,O3,26,11,14,3,0,0
BINE : Benemerito Instituto Normal del Estado,2021-3,01/03/2021,31/03/2021,O3,26,3,24,2,0,0
BINE : Benemerito Instituto Normal del Estado,2021-4,01/04/2021,30/04/2021,O3,26,0,23,5,0,0
BINE : Benemerito Instituto Normal del Estado,2021-5,01/05/2021,31/05/2021,O3,26,6,3,1,0,0
BINE : Benemerito Instituto Normal del Estado,2021-6,01/06/2021,30/06/2021,O3,26,20,1,0,0,0
BINE : Benemerito Instituto Normal del Estado,2021-7,01/07/2021,31/07/2021,O3,26,16,15,0,0,0
BINE : Benemerito Instituto Normal del Estado,2021-8,01/08/2021,31/08/2021,O3,26,5,14,0,0,0
BINE : Benemerito Instituto Normal del Estado,2021-9,01/09/2021,30/09/2021,O3,26,17,10,0,0,0
BINE : Benemerito Instituto Normal del Estado,2021-10,01/10/2021,31/10/2021,O3,26,21,10,0,0,0
BINE : Benemerito Instituto Normal del Estado,2021-11,01/11/2021,30/11/2021,O3,26,17,13,0,0,0
BINE : Benemerito Instituto Normal del Estado,2021-12,01/12/2021,31/12/2021,O3,26,14,14,3,0,0
NIN : Las Ninfas,2021-1,01/01/2021,31/01/2021,O3,26,22,8,0,0,0
NIN : Las Ninfas,2021-2,01/02/2021,28/02/2021,O3,26,13,13,1,0,0
NIN : Las Ninfas,2021-3,01/03/2021,31/03/2021,O3,26,5,23,3,0,0
NIN : Las Ninfas,2021-4,01/04/2021,30/04/2021,O3,26,1,20,5,0,0
NIN : Las Ninfas,2021-5,01/05/2021,31/05/2021,O3,26,5,23,2,0,0
NIN : Las Ninfas,2021-6,01/06/2021,30/06/2021,O3,26,21,9,0,0,0
NIN : Las Ninfas,2021-7,01/07/2021,31/07/2021,O3,26,12,14,0,0,0
NIN : Las Ninfas,2021-8,01/08/2021,31/08/2021,O3,26,19,10,0,0,0
NIN : Las Ninfas,2021-9,01/09/2021,30/09/2021,O3,26,26,4,0,0,0
NIN : Las Ninfas,2021-10,01/10/2021,31/10/2021,O3,26,25,6,0,0,0
NIN : Las Ninfas,2021-11,01/11/2021,30/11/2021,O3,26,14,15,1,0,0
NIN : Las Ninfas,2021-12,01/12/2021,31/12/2021,O3,26,13,15,3,0,0
STA : Agua Santa,2021-1,01/01/2021,31/01/2021,O3,26,0,0,0,0,0
STA : Agua Santa,2021-2,01/01/2021,28/02/2021,O3,26,11,0,0,0,0
STA : Agua Santa,2021-3,01/03/2021,31/03/2021,O3,26,30,1,0,0,0
STA : Agua Santa,2021-4,01/04/2021,31/03/2021,O3,26,9,21,0,0,0
STA : Agua Santa,2021-5,01/05/2021,31/05/2021,O3,26,20,11,0,0,0
STA : Agua Santa,2021-6,01/06/2021,30/06/2021,O3,26,28,2,1,0,0
STA : Agua Santa,2021-7,01/07/2021,31/07/2021,O3,26,12,0,0,0,0
STA : Agua Santa,2021-8,01/08/2021,31/08/2021,O3,26,0,3,0,0,0
STA : Agua Santa,2021-9,01/09/2021,30/09/2021,O3,26,0,3,0,0,0
STA : Agua Santa,2021-10,01/10/2021,31/10/2021,O3,26,4,2,1,0,0
STA : Agua Santa,2021-11,01/11/2021,30/11/2021,O3,26,25,5,0,0,0
STA : Agua Santa,2021-12,01/12/2021,31/12/2021,O3,26,12,13,3,0,0
UTP : Universidad Tecnologica de Puebla,2021-1,01/01/2021,31/01/2021,O3,26,23,8,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-2,01/02/2021,28/02/2021,O3,26,19,7,1,0,0
UTP : Universidad Tecnologica de Puebla,2021-3,01/03/2021,31/03/2021,O3,26,14,14,3,0,3
UTP : Universidad Tecnologica de Puebla,2021-4,01/04/2021,30/04/2021,O3,26,3,19,8,0,0
UTP : Universidad Tecnologica de Puebla,2021-5,01/05/2021,31/05/2021,O3,26,31,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-6,01/06/2021,30/06/2021,O3,26,10,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-7,01/07/2021,31/07/2021,O3,26,30,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-8,01/08/2021,31/08/2021,O3,26,28,3,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-9,01/09/2021,30/09/2021,O3,26,30,0,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-10,01/10/2021,31/10/2021,O3,26,28,2,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-10,01/11/2021,30/11/2021,O3,26,28,2,0,0,0
UTP : Universidad Tecnologica de Puebla,2021-12,01/12/2021,31/12/2021,O3,26,26,5,0,0,0
VEL : Velodromo,2021-1,01/01/2021,31/01/2021,O3,26,23,8,0,0,0
VEL : Velodromo,2021-2,01/02/2021,28/02/2021,O3,26,9,6,0,0,0
VEL : Velodromo,2021-3,01/03/2021,31/03/2021,O3,26,5,5,1,0,0
VEL : Velodromo,2021-4,01/04/2021,30/04/2021,O3,26,3,21,5,0,0
VEL : Velodromo,2021-5,01/05/2021,31/05/2021,O3,26,6,20,0,0,0
VEL : Velodromo,2021-6,01/06/2021,30/06/2021,O3,26,20,6,0,0,0
VEL : Velodromo,2021-7,01/07/2021,31/07/2021,O3,26,11,15,1,0,0
VEL : Velodromo,2021-8,01/08/2021,31/08/2021,O3,26,16,15,0,0,0
VEL : Velodromo,2021-9,01/09/2021,30/09/2021,O3,26,21,7,0,0,0
VEL : Velodromo,2021-10,01/10/2021,31/10/2021,O3,26,5,6,0,0,0
VEL : Velodromo,2021-11,01/11/2021,30/11/2021,O3,26,15,3,0,0,0
VEL : Velodromo,2021-11,01/12/2021,31/12/2021,O3,26,11,16,2,0,0
Agregado,2021-1,01/01/2021,31/01/2021,O3,26,21,9,1,0,0
Agregado,2021-1,01/02/2021,28/02/2021,O3,26,5,14,3,0,0
Agregado,2021-3,01/03/2021,31/03/2021,O3,26,5,24,4,0,0
Agregado,2021-4,01/04/2021,30/04/2021,O3,26,2,20,8,0,0
Agregado,2021-5,01/05/2021,31/05/2021,O3,26,5,23,3,0,0
Agregado,2021-6,01/06/2021,30/06/2021,O3,26,21,9,0,0,0
Agregado,2021-7,01/07/2021,30/06/2021,O3,26,10,20,1,0,0
Agregado,2021-8,01/08/2021,31/08/2021,O3,26,12,19,0,0,0
Agregado,2021-9,01/09/2021,30/09/2021,O3,26,20,10,0,0,0
Agregado,2021-10,01/10/2021,31/10/2021,O3,26,18,13,0,0,0
Agregado,2021-11,01/11/2021,30/11/2021,O3,26,13,16,1,0,0
Agregado,2021-12,01/12/2021,31/12/2021,O3,26,12,16,3,0,0
BINE : Benemerito Instituto Normal del Estado,2022-1,01/01/2022,31/01/2022,O3,26,5,10,0,0,0
BINE : Benemerito Instituto Normal del Estado,2022-1,01/02/2022,28/02/2022,O3,26,22,6,1,0,0
BINE : Benemerito Instituto Normal del Estado,2022-3,01/03/2022,31/03/2022,O3,26,12,4,0,0,3
BINE : Benemerito Instituto Normal del Estado,2022-4,01/04/2022,30/04/2022,O3,26,23,3,0,0,0
BINE : Benemerito Instituto Normal del Estado,2022-5,01/04/2022,31/05/2022,O3,26,10,19,2,0,0
BINE : Benemerito Instituto Normal del Estado,2022-6,01/06/2022,30/06/2022,O3,26,18,12,0,0,0
BINE : Benemerito Instituto Normal del Estado,2022-6,01/07/2022,31/07/2022,O3,26,18,10,1,0,0
BINE : Benemerito Instituto Normal del Estado,2022-8,01/08/2022,31/08/2022,O3,26,11,10,0,0,0
BINE : Benemerito Instituto Normal del Estado,2022-9,01/09/2022,30/09/2022,O3,26,22,7,1,0,0
BINE : Benemerito Instituto Normal del Estado,2022-10,01/10/2022,31/10/2022,O3,26,15,12,3,0,0
BINE : Benemerito Instituto Normal del Estado,2022-11,01/11/2022,30/11/2022,O3,26,19,11,0,0,3
BINE : Benemerito Instituto Normal del Estado,2022-12,01/12/2022,31/12/2022,O3,26,27,1,0,0,0
NIN : Las Ninfas,2022-1,01/01/2022,31/01/2022,O3,26,15,12,0,0,3
NIN : Las Ninfas,2022-2,01/02/2022,28/02/2022,O3,26,11,9,0,0,0
NIN : Las Ninfas,2022-3,01/03/2022,31/03/2022,O3,26,14,1,2,0,0
NIN : Las Ninfas,2022-4,01/04/2022,30/04/2022,O3,26,3,11,0,0,0
NIN : Las Ninfas,2022-5,01/05/2022,31/05/2022,O3,26,4,18,8,0,3
NIN : Las Ninfas,2022-6,01/06/2022,30/06/2022,O3,26,15,14,1,0,0
NIN : Las Ninfas,2022-7,01/07/2022,30/06/2022,O3,26,17,13,1,0,0
NIN : Las Ninfas,2022-8,01/08/2022,31/08/2022,O3,26,16,15,0,0,0
NIN : Las Ninfas,2022-9,01/09/2022,30/09/2022,O3,26,20,9,1,0,0
NIN : Las Ninfas,2022-10,01/10/2022,31/10/2022,O3,26,13,14,4,0,0
NIN : Las Ninfas,2022-11,01/11/2022,30/11/2022,O3,26,13,17,0,0,0
NIN : Las Ninfas,2022-12,01/12/2022,31/12/2022,O3,26,21,10,0,0,0
STA : Agua Santa,2022-1,01/01/2022,31/01/2022,O3,26,18,13,0,0,0
STA : Agua Santa,2022-1,01/02/2022,28/02/2022,O3,26,21,7,0,0,0
STA : Agua Santa,2022-3,01/03/2022,31/03/2022,O3,26,17,13,0,0,0
STA : Agua Santa,2022-4,01/04/2022,30/04/2022,O3,26,6,23,1,0,0
STA : Agua Santa,2022-5,01/05/2022,31/05/2022,O3,26,5,24,2,0,0
STA : Agua Santa,2022-6,01/06/2022,30/06/2022,O3,26,23,7,0,0,0
STA : Agua Santa,2022-7,01/07/2022,31/07/2022,O3,26,27,4,0,0,0
STA : Agua Santa,2022-8,01/08/2022,31/08/2022,O3,26,31,0,0,0,0
STA : Agua Santa,2022-9,01/09/2022,30/09/2022,O3,26,29,1,1,0,0
STA : Agua Santa,2022-10,01/10/2022,31/10/2022,O3,26,26,3,0,0,0
STA : Agua Santa,2022-11,01/11/2022,30/11/2022,O3,26,30,0,0,0,0
STA : Agua Santa,2022-12,01/12/2022,31/12/2022,O3,26,30,1,0,0,0
UTP : Universidad Tecnologica de Puebla,2022-1,01/01/2022,31/01/2022,O3,26,28,3,0,0,0
UTP : Universidad Tecnologica de Puebla,2022-2,01/02/2022,28/02/2022,O3,26,27,1,0,0,0
UTP : Universidad Tecnologica de Puebla,2022-3,01/03/2022,31/03/2022,O3,26,25,6,0,0,3
UTP : Universidad Tecnologica de Puebla,2022-4,01/04/2022,30/04/2022,O3,26,18,11,0,0,0
UTP : Universidad Tecnologica de Puebla,2022-5,01/05/2022,31/05/2022,O3,26,8,21,2,0,0
UTP : Universidad Tecnologica de Puebla,2022-6,01/06/2022,30/06/2022,O3,26,19,11,0,0,0
UTP : Universidad Tecnologica de Puebla,2022-7,01/07/2022,31/07/2022,O3,26,20,10,1,0,0
UTP : Universidad Tecnologica de Puebla,2022-8,01/08/2022,31/08/2022,O3,26,10,11,1,0,0
UTP : Universidad Tecnologica de Puebla,2022-9,01/08/2022,30/09/2022,O3,26,25,4,1,0,0
UTP : Universidad Tecnologica de Puebla,2022-10,01/08/2022,31/10/2022,O3,26,23,7,0,0,0
UTP : Universidad Tecnologica de Puebla,2022-11,01/11/2022,30/11/2022,O3,26,20,1,1,0,0
UTP : Universidad Tecnologica de Puebla,2022-12,01/12/2022,31/12/2022,O3,26,28,3,0,0,0
